Station,Date,Time,latitude,longitude,PM2.5,PM10,CO,NO,NO2,NH3,O3,SO2
"Khindipada-Bhandup West, Mumbai, India",2022-01-27 00:00:00,12:00:00,19.0992,72.5534,,82.35,0.46,,0.89,4.37,168.8,8.34
"Khindipada-Bhandup West, Mumbai, India",2022-01-27 00:00:00,13:00:00,19.0992,72.5534,,77.27,0.43,,0.84,3.17,160.22,7.99
"Khindipada-Bhandup West, Mumbai, India",2022-01-27 00:00:00,14:00:00,19.0992,72.5534,,89.79,0.46,,2.23,1.69,164.51,18.84
"Khindipada-Bhandup West, Mumbai, India",2022-01-27 00:00:00,15:00:00,19.0992,72.5534,,98.96,0.51,,4.46,0.8,150.2,32.42
"Khindipada-Bhandup West, Mumbai, India",2022-01-27 00:00:00,16:00:00,19.0992,72.5534,,93.57,0.51,,4.37,0.72,134.47,30.52
"Khindipada-Bhandup West, Mumbai, India",2022-01-27 00:00:00,17:00:00,19.0992,72.5534,,83.3,0.47,,4.33,1.87,121.59,18.84
"Khindipada-Bhandup West, Mumbai, India",2022-01-27 00:00:00,18:00:00,19.0992,72.5534,,77.95,0.5,,5.92,4.94,107.29,13.71
"Khindipada-Bhandup West, Mumbai, India",2022-01-27 00:00:00,19:00:00,19.0992,72.5534,,77.07,0.61,,8.01,7.98,94.41,17.64
"Khindipada-Bhandup West, Mumbai, India",2022-01-27 00:00:00,20:00:00,19.0992,72.5534,,78.2,0.69,,10.47,9.63,80.11,26.94
"Khindipada-Bhandup West, Mumbai, India",2022-01-27 00:00:00,21:00:00,19.0992,72.5534,,81.75,0.75,,14.75,11.15,60.8,40.05
"Khindipada-Bhandup West, Mumbai, India",2022-01-27 00:00:00,22:00:00,19.0992,72.5534,,85.02,0.82,,18.58,13.17,45.42,45.78
"Khindipada-Bhandup West, Mumbai, India",2022-01-27 00:00:00,23:00:00,19.0992,72.5534,,87.07,0.87,,20.58,14.95,38.98,45.78
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,00:00:00,19.0992,72.5534,,87.82,0.89,,21.67,15.96,39.34,47.21
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,01:00:00,19.0992,72.5534,,88.41,0.91,,22.95,16.47,39.7,48.64
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,02:00:00,19.0992,72.5534,,97.07,0.99,,26.95,17.73,36.12,51.98
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,03:00:00,19.0992,72.5534,,122.87,1.28,,36.06,22.8,32.19,61.04
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,04:00:00,19.0992,72.5534,,157.24,1.74,,39.34,28.88,41.84,72.48
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,05:00:00,19.0992,72.5534,,184.88,2.0,,41.89,30.65,60.08,80.11
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,06:00:00,19.0992,72.5534,,207.76,1.98,,42.98,28.63,95.84,86.78
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,07:00:00,19.0992,72.5534,,269.83,2.0,,40.43,24.07,158.79,84.88
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,08:00:00,19.0992,72.5534,,290.2,1.55,,22.4,13.68,237.46,59.6
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,09:00:00,19.0992,72.5534,,218.72,0.83,,4.55,6.65,254.63,25.99
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,10:00:00,19.0992,72.5534,,132.72,0.47,,0.87,4.05,194.55,7.39
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,11:00:00,19.0992,72.5534,,92.93,0.42,,0.64,2.63,165.94,3.58
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,12:00:00,19.0992,72.5534,,88.27,0.43,,0.86,2.15,167.37,4.71
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,13:00:00,19.0992,72.5534,,84.79,0.43,,0.97,2.06,167.37,5.01
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,14:00:00,19.0992,72.5534,,80.05,0.4,,0.79,1.73,153.06,3.22
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,15:00:00,19.0992,72.5534,,85.83,0.39,,0.84,1.23,147.34,4.35
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,16:00:00,19.0992,72.5534,,104.73,0.45,,2.55,0.66,134.47,14.42
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,17:00:00,19.0992,72.5534,,112.57,0.51,,5.1,0.49,111.58,24.8
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,18:00:00,19.0992,72.5534,,106.26,0.54,,7.2,1.01,95.84,38.62
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,19:00:00,19.0992,72.5534,,95.75,0.61,,9.93,2.09,82.25,69.62
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,20:00:00,19.0992,72.5534,,98.39,0.69,,11.84,2.66,72.24,67.71
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,21:00:00,19.0992,72.5534,,101.2,0.75,,12.57,4.24,67.95,51.5
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,22:00:00,19.0992,72.5534,,98.8,0.8,,12.57,6.4,62.23,41.96
"Khindipada-Bhandup West, Mumbai, India",2022-01-28 00:00:00,23:00:00,19.0992,72.5534,,99.26,0.87,,14.02,8.49,50.78,37.67
"Khindipada-Bhandup West, Mumbai, India",2022-01-29 00:00:00,00:00:00,19.0992,72.5534,,104.08,0.96,,17.66,10.77,35.76,38.62
"Khindipada-Bhandup West, Mumbai, India",2022-01-29 00:00:00,01:00:00,19.0992,72.5534,,113.5,1.07,,22.58,13.55,22.71,41.01
"Khindipada-Bhandup West, Mumbai, India",2022-01-29 00:00:00,02:00:00,19.0992,72.5534,,126.22,1.17,,26.95,16.47,16.27,42.92
"Khindipada-Bhandup West, Mumbai, India",2022-01-29 00:00:00,03:00:00,19.0992,72.5534,,144.49,1.38,,30.6,20.01,19.49,47.68
"Khindipada-Bhandup West, Mumbai, India",2022-01-29 00:00:00,04:00:00,19.0992,72.5534,,170.03,1.76,,32.05,25.33,33.97,55.31
"Khindipada-Bhandup West, Mumbai, India",2022-01-29 00:00:00,05:00:00,19.0992,72.5534,,196.23,2.06,,36.43,28.12,55.79,60.56
"Khindipada-Bhandup West, Mumbai, India",2022-01-29 00:00:00,06:00:00,19.0992,72.5534,,228.08,2.16,,40.07,26.85,97.27,63.9
"Khindipada-Bhandup West, Mumbai, India",2022-01-29 00:00:00,07:00:00,19.0992,72.5534,,292.77,2.19,,38.25,21.79,170.23,63.9
"Khindipada-Bhandup West, Mumbai, India",2022-01-29 00:00:00,08:00:00,19.0992,72.5534,,366.84,1.98,,25.5,13.3,268.94,53.88
